Kommune;ID;Enhed;Opgave;Kanal;Type;Afslutning;Blanket;Dato;StartTidspunkt;SlutTidspunkt;Datakilde;Er borgeren over eller under 65 år?;
Køge;259;259skole;17.20.01;PPRUD;VEJL;STRAKS;JA;25-10-2013 11:37:11;25-10-2013 11:37:03;25-10-2013 11:37:11;Tracetool;;
Køge;259;259skole;17.20.01;PPRUD;VEJL;STRAKS;JA;25-10-2013 11:37:17;25-10-2013 11:37:12;25-10-2013 11:37:17;Tracetool;;
Køge;259;259skole;17.20.01;EMLIND;VEJL;STRAKS;JA;25-10-2013 11:38:30;25-10-2013 11:38:18;25-10-2013 11:38:30;Tracetool;;
Køge;259;259sek;15.17;PPRUD;STATUS;STRAKS;JA;25-10-2013 11:40:10;25-10-2013 11:40:01;25-10-2013 11:40:10;Tracetool;;
Køge;259;259sek;15.17;PPRUD;STATUS;STRAKS;JA;25-10-2013 11:40:16;25-10-2013 11:40:11;25-10-2013 11:40:16;Tracetool;;
Køge;259;259sek;15.17;PPRUD;STATUS;STRAKS;JA;25-10-2013 11:40:23;25-10-2013 11:40:17;25-10-2013 11:40:23;Tracetool;;
Køge;259;259sek;15.17;PPRUD;STATUS;STRAKS;JA;25-10-2013 11:40:30;25-10-2013 11:40:24;25-10-2013 11:40:30;Tracetool;;
Køge;259;259plads;28.09.44;TLFIND;INFO;HOLD;NEJ;25-10-2013 11:41:02;25-10-2013 11:40:54;25-10-2013 11:41:02;Tracetool;;
Køge;259;259plads;28.09.40;PPRIND;INFO;STRAKS;JA;25-10-2013 11:41:20;25-10-2013 11:41:14;25-10-2013 11:41:20;Tracetool;;
Køge;259;259veje;05.12.00;TLFIND;INFO;HOLD;NEJ;25-10-2013 11:41:50;25-10-2013 11:41:32;25-10-2013 11:41:50;Tracetool;;
Køge;259;259sdp;15.17;EMLIND;INFO;STRAKS;NEJ;25-10-2013 11:41:56;25-10-2013 11:41:01;25-10-2013 11:41:56;Tracetool;;
Køge;259;259sdp;15.17;PPRUD;OPRET;STRAKS;NEJ;25-10-2013 11:42:07;25-10-2013 11:41:58;25-10-2013 11:42:07;Tracetool;;
Køge;259;259sdp;15.17;EMLUD;INFO;STRAKS;JA;25-10-2013 11:42:14;25-10-2013 11:42:08;25-10-2013 11:42:14;Tracetool;;
Køge;259;259veje;05.12.00;TLFIND;INFO;HOLD;NEJ;25-10-2013 11:42:18;25-10-2013 11:42:06;25-10-2013 11:42:18;Tracetool;;
Køge;259;259sdp;15.17;EMLUD;INFO;STRAKS;JA;25-10-2013 11:42:22;25-10-2013 11:42:15;25-10-2013 11:42:22;Tracetool;;
Køge;259;259sdp;15.17;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:42:32;25-10-2013 11:42:27;25-10-2013 11:42:32;Tracetool;;
Køge;259;259sdp;15.17;EMLUD;OPRET;STRAKS;JA;25-10-2013 11:42:40;25-10-2013 11:42:33;25-10-2013 11:42:40;Tracetool;;
Køge;259;259sdp;15.17;EMLUD;INFO;STRAKS;JA;25-10-2013 11:42:51;25-10-2013 11:42:41;25-10-2013 11:42:51;Tracetool;;
Køge;259;259veje;05.12.00;TLFUD;INFO;STRAKS;NEJ;25-10-2013 11:42:54;25-10-2013 11:42:43;25-10-2013 11:42:54;Tracetool;;
Køge;259;259sdp;15.17;TLFUD;INFO;STRAKS;NEJ;25-10-2013 11:43:02;25-10-2013 11:42:57;25-10-2013 11:43:02;Tracetool;;
Køge;259;259plads;28.09.40;PPRIND;INFO;STRAKS;JA;25-10-2013 11:43:08;25-10-2013 11:42:55;25-10-2013 11:43:08;Tracetool;;
Køge;259;259skranke;23.05.00;PRSNLG;OPRET;HOLD;JA;25-10-2013 11:43:50;25-10-2013 11:37:24;25-10-2013 11:43:50;Tracetool;;
Køge;259;259skranke;23.09.04;PRSNLG;OPRET;STRAKS;JA;25-10-2013 11:44:17;25-10-2013 11:36:55;25-10-2013 11:44:17;Tracetool;;
Køge;259;259skranke;23.09.04;PRSNLG;OPRET;HOLD;JA;25-10-2013 11:44:37;25-10-2013 11:44:23;25-10-2013 11:44:37;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;25-10-2013 11:45:45;25-10-2013 11:45:38;25-10-2013 11:45:45;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;EMLIND;OPRET;STRAKS;NEJ;25-10-2013 11:45:46;25-10-2013 11:45:31;25-10-2013 11:45:46;Tracetool;Under;
Køge;259;259sek;15.23;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:48:07;25-10-2013 11:48:01;25-10-2013 11:48:07;Tracetool;;
Køge;259;259sek;15.23;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:48:14;25-10-2013 11:48:08;25-10-2013 11:48:14;Tracetool;;
Køge;259;259telefon;32.03.16;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:48:35;25-10-2013 11:48:03;25-10-2013 11:48:35;Tracetool;;
Køge;259;259hjælpemidler;27.60.04;MGRUD;STATUS;STRAKS;NEJ;25-10-2013 11:49:32;25-10-2013 11:49:19;25-10-2013 11:49:32;Tracetool;Over;
Køge;259;259bygogplan;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 11:49:52;25-10-2013 11:49:47;25-10-2013 11:49:52;Tracetool;;
Køge;259;259byrum;04.00.00;TLFIND;VEJL;HOLD;NEJ;25-10-2013 11:50:02;25-10-2013 11:49:33;25-10-2013 11:50:02;Tracetool;;
Køge;259;259hjælpemidler;27.60.04;EMLUD;STATUS;STRAKS;JA;25-10-2013 11:50:05;25-10-2013 11:49:55;25-10-2013 11:50:05;Tracetool;Over;
Køge;259;259byrum;04.00.00;EMLUD;INFO;STRAKS;NEJ;25-10-2013 11:50:18;25-10-2013 11:50:04;25-10-2013 11:50:18;Tracetool;;
Køge;259;259sdp;15.17;PPRUD;STATUS;HOLD;JA;25-10-2013 11:52:08;25-10-2013 11:51:41;25-10-2013 11:52:08;Tracetool;;
Køge;259;259sek;15.23;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:53:39;25-10-2013 11:53:33;25-10-2013 11:53:39;Tracetool;;
Køge;259;259bestiller;27.45.00;TLFIND;INFO;HOLD;NEJ;25-10-2013 11:54:34;25-10-2013 11:53:46;25-10-2013 11:54:34;Tracetool;;
Køge;259;259sek;15.20;PPRUD;OPRET;STRAKS;JA;25-10-2013 11:55:04;25-10-2013 11:54:56;25-10-2013 11:55:04;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 11:55:05;25-10-2013 11:54:42;25-10-2013 11:55:05;Tracetool;;
Køge;259;259sek;15.20;PPRUD;STATUS;STRAKS;JA;25-10-2013 11:55:18;25-10-2013 11:55:05;25-10-2013 11:55:18;Tracetool;;
Køge;259;259skranke;32.06.16;PRSNLG;VEJL;STRAKS;JA;25-10-2013 11:55:37;25-10-2013 11:54:10;25-10-2013 11:55:37;Tracetool;;
Køge;259;259sek;15.23;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 11:57:18;25-10-2013 11:57:12;25-10-2013 11:57:18;Tracetool;;
Køge;259;259kontant;32.21.00;PRSNLG;OPRET;HOLD;JA;25-10-2013 11:57:43;25-10-2013 11:57:32;25-10-2013 11:57:43;Tracetool;;
Køge;259;259kontant;32.24.04;TLFIND;INFO;STRAKS;NEJ;25-10-2013 11:57:50;25-10-2013 11:57:45;25-10-2013 11:57:50;Tracetool;;
Køge;259;259sek;15.20;SYSECOIND;STATUS;STRAKS;NEJ;25-10-2013 11:57:54;25-10-2013 11:57:43;25-10-2013 11:57:54;Tracetool;;
Køge;259;259kontant;32.24.04;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 11:57:57;25-10-2013 11:57:51;25-10-2013 11:57:57;Tracetool;;
Køge;259;259sek;15.20;SYSECOUD;STATUS;STRAKS;NEJ;25-10-2013 11:58:03;25-10-2013 11:57:55;25-10-2013 11:58:03;Tracetool;;
Køge;259;259sek;15.20;SYSECOUD;STATUS;STRAKS;NEJ;25-10-2013 11:58:11;25-10-2013 11:58:04;25-10-2013 11:58:11;Tracetool;;
Køge;259;259bestiller;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 11:58:25;25-10-2013 11:57:06;25-10-2013 11:58:25;Tracetool;;
Køge;259;259byrum;04.01.11;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:00:03;25-10-2013 11:59:52;25-10-2013 12:00:03;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:02:47;25-10-2013 12:02:37;25-10-2013 12:02:47;Tracetool;;
Køge;259;259sek;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:05:01;25-10-2013 12:04:54;25-10-2013 12:05:01;Tracetool;;
Køge;259;259byrum;04.00.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:05:13;25-10-2013 12:05:05;25-10-2013 12:05:13;Tracetool;;
Køge;259;259kontant;32.24.04;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:05:31;25-10-2013 12:05:21;25-10-2013 12:05:31;Tracetool;;
Køge;259;259skranke;32.06.16;PRSNLG;VEJL;STRAKS;NEJ;25-10-2013 12:06:29;25-10-2013 12:06:24;25-10-2013 12:06:29;Tracetool;;
Køge;259;259telefon;32.45.04;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:06:58;25-10-2013 12:06:46;25-10-2013 12:06:58;Tracetool;;
Køge;259;259kontant;32.24.04;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:07:00;25-10-2013 12:05:33;25-10-2013 12:07:00;Tracetool;;
Køge;259;259sek;15.20;SYSECOIND;STATUS;STRAKS;NEJ;25-10-2013 12:07:25;25-10-2013 12:07:18;25-10-2013 12:07:25;Tracetool;;
Køge;259;259sek;15.20;SYSECOIND;STATUS;STRAKS;NEJ;25-10-2013 12:07:35;25-10-2013 12:07:27;25-10-2013 12:07:35;Tracetool;;
Køge;259;259telefon;32.06.16;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:08:58;25-10-2013 12:08:18;25-10-2013 12:08:58;Tracetool;;
Køge;259;259veje;05.12.00;TLFUD;INFO;HOLD;NEJ;25-10-2013 12:09:12;25-10-2013 11:58:12;25-10-2013 12:09:12;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:09:58;25-10-2013 12:09:45;25-10-2013 12:09:58;Tracetool;;
Køge;259;259skranke;23.09.02;PRSNLG;STATUS;HOLD;NEJ;25-10-2013 12:10:46;25-10-2013 12:09:13;25-10-2013 12:10:46;Tracetool;;
Køge;259;259skranke;32.06.04;PRSNLG;VEJL;STRAKS;NEJ;25-10-2013 12:11:15;25-10-2013 12:10:47;25-10-2013 12:11:15;Tracetool;;
Køge;259;259skranke;29.03.04;PRSNLG;STATUS;STRAKS;NEJ;25-10-2013 12:12:22;25-10-2013 12:11:17;25-10-2013 12:12:22;Tracetool;;
Køge;259;259skranke;23.07.00;PRSNLG;OPRET;STRAKS;JA;25-10-2013 12:14:56;25-10-2013 11:56:27;25-10-2013 12:14:56;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;STRAKS;JA;25-10-2013 12:15:02;25-10-2013 12:14:54;25-10-2013 12:15:02;Tracetool;;
Køge;259;259skranke;32.06.12;PRSNLG;OPRET;HOLD;JA;25-10-2013 12:15:15;25-10-2013 12:15:00;25-10-2013 12:15:15;Tracetool;;
Køge;259;259kontant;32.24.04;EMLUD;INFO;STRAKS;NEJ;25-10-2013 12:15:17;25-10-2013 12:15:08;25-10-2013 12:15:17;Tracetool;;
Køge;259;259bygogplan;02.34.02;DOKUD;INFO;HOLD;NEJ;25-10-2013 12:16:08;25-10-2013 12:15:51;25-10-2013 12:16:08;Tracetool;;
Køge;259;259besk;15.20;EMLIND;STATUS;HOLD;NEJ;25-10-2013 12:16:31;25-10-2013 12:16:19;25-10-2013 12:16:31;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:19:16;25-10-2013 12:18:19;25-10-2013 12:19:16;Tracetool;;
Køge;259;259skranke;23.09.04;PRSNLG;OPRET;HOLD;JA;25-10-2013 12:20:43;25-10-2013 12:18:08;25-10-2013 12:20:43;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:18;25-10-2013 12:19:44;25-10-2013 12:21:18;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:28;25-10-2013 12:21:19;25-10-2013 12:21:28;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:36;25-10-2013 12:21:29;25-10-2013 12:21:36;Tracetool;;
Køge;259;259telefon;23.05.10;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:21:40;25-10-2013 12:21:31;25-10-2013 12:21:40;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:44;25-10-2013 12:21:37;25-10-2013 12:21:44;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:21:46;25-10-2013 12:21:37;25-10-2013 12:21:46;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:49;25-10-2013 12:21:45;25-10-2013 12:21:49;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:54;25-10-2013 12:21:50;25-10-2013 12:21:54;Tracetool;;
Køge;259;259telefon;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:21:59;25-10-2013 12:21:27;25-10-2013 12:21:59;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:21:59;25-10-2013 12:21:55;25-10-2013 12:21:59;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:02;25-10-2013 12:21:56;25-10-2013 12:22:02;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:04;25-10-2013 12:22:00;25-10-2013 12:22:04;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:09;25-10-2013 12:22:05;25-10-2013 12:22:09;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:11;25-10-2013 12:22:06;25-10-2013 12:22:11;Tracetool;;
Køge;259;259telefon;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:22:13;25-10-2013 12:22:06;25-10-2013 12:22:13;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:14;25-10-2013 12:22:10;25-10-2013 12:22:14;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:19;25-10-2013 12:22:15;25-10-2013 12:22:19;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:20;25-10-2013 12:22:15;25-10-2013 12:22:20;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:23;25-10-2013 12:22:20;25-10-2013 12:22:23;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:28;25-10-2013 12:22:24;25-10-2013 12:22:28;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:32;25-10-2013 12:22:28;25-10-2013 12:22:32;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:32;25-10-2013 12:22:23;25-10-2013 12:22:32;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:35;25-10-2013 12:22:32;25-10-2013 12:22:35;Tracetool;;
Køge;259;259kultur;82.16.00;EMLIND;OPRET;HOLD;NEJ;25-10-2013 12:22:40;25-10-2013 12:22:36;25-10-2013 12:22:40;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:42;25-10-2013 12:22:37;25-10-2013 12:22:42;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:51;25-10-2013 12:22:46;25-10-2013 12:22:51;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:22:59;25-10-2013 12:22:54;25-10-2013 12:22:59;Tracetool;;
Køge;259;259kultur;82.16.00;TLFIND;STATUS;HOLD;NEJ;25-10-2013 12:22:59;25-10-2013 12:22:45;25-10-2013 12:22:59;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:23:08;25-10-2013 12:23:03;25-10-2013 12:23:08;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:23:16;25-10-2013 12:23:12;25-10-2013 12:23:16;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:23:24;25-10-2013 12:23:19;25-10-2013 12:23:24;Tracetool;;
Køge;259;259skranke;23.07.00;PRSNLG;OPRET;STRAKS;NEJ;25-10-2013 12:23:53;25-10-2013 12:12:23;25-10-2013 12:23:53;Tracetool;;
Køge;259;259plads;28.09.44;TLFIND;OPRET;STRAKS;NEJ;25-10-2013 12:25:41;25-10-2013 12:25:29;25-10-2013 12:25:41;Tracetool;;
Køge;259;259skranke;32.03.16;PRSNLG;STATUS;STRAKS;NEJ;25-10-2013 12:25:50;25-10-2013 12:23:54;25-10-2013 12:25:50;Tracetool;;
Køge;259;259information;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:25:56;25-10-2013 12:25:39;25-10-2013 12:25:56;Tracetool;;
Køge;259;259føpey;32.21.00;PPRIND;OPRET;HOLD;JA;25-10-2013 12:26:19;25-10-2013 12:26:11;25-10-2013 12:26:19;Tracetool;;
Køge;259;259føpey;32.21.00;PPRIND;OPRET;HOLD;JA;25-10-2013 12:26:28;25-10-2013 12:26:21;25-10-2013 12:26:28;Tracetool;;
Køge;259;259føpey;32.21.00;PPRIND;OPRET;HOLD;JA;25-10-2013 12:26:37;25-10-2013 12:26:30;25-10-2013 12:26:37;Tracetool;;
Køge;259;259information;32.12.00;TLFIND;FEJL;STRAKS;NEJ;25-10-2013 12:26:40;25-10-2013 12:26:03;25-10-2013 12:26:40;Tracetool;;
Køge;259;259information;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:27:42;25-10-2013 12:27:39;25-10-2013 12:27:42;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:30:00;25-10-2013 12:29:47;25-10-2013 12:30:00;Tracetool;;
Køge;259;259information;32.06.04;TLFIND;FEJL;STRAKS;NEJ;25-10-2013 12:30:02;25-10-2013 12:29:33;25-10-2013 12:30:02;Tracetool;;
Køge;259;259skranke;32.06.12;PRSNLG;OPRET;HOLD;JA;25-10-2013 12:30:31;25-10-2013 12:21:27;25-10-2013 12:30:31;Tracetool;;
Køge;259;259information;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:30:54;25-10-2013 12:30:14;25-10-2013 12:30:54;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:31:16;25-10-2013 12:31:08;25-10-2013 12:31:16;Tracetool;;
Køge;259;259telefon;00.14.00;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:31:36;25-10-2013 12:28:57;25-10-2013 12:31:36;Tracetool;;
Køge;259;259skranke;23.09.02;PRSNLG;STATUS;HOLD;NEJ;25-10-2013 12:31:36;25-10-2013 12:25:51;25-10-2013 12:31:36;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:31:37;25-10-2013 12:31:20;25-10-2013 12:31:37;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:32:18;25-10-2013 12:32:13;25-10-2013 12:32:18;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:32:27;25-10-2013 12:32:22;25-10-2013 12:32:27;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:32:42;25-10-2013 12:32:35;25-10-2013 12:32:42;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:32:47;25-10-2013 12:32:42;25-10-2013 12:32:47;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:32:55;25-10-2013 12:32:50;25-10-2013 12:32:55;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:02;25-10-2013 12:32:59;25-10-2013 12:33:02;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:11;25-10-2013 12:33:06;25-10-2013 12:33:11;Tracetool;;
Køge;259;259føpey;00.14.00;PPRIND;VEJL;STRAKS;NEJ;25-10-2013 12:33:18;25-10-2013 12:33:15;25-10-2013 12:33:18;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:18;25-10-2013 12:33:14;25-10-2013 12:33:18;Tracetool;;
Køge;259;259veje;05.00.00;EMLIND;OPRET;STRAKS;NEJ;25-10-2013 12:33:23;25-10-2013 12:33:07;25-10-2013 12:33:23;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:27;25-10-2013 12:33:23;25-10-2013 12:33:27;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:35;25-10-2013 12:33:31;25-10-2013 12:33:35;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:48;25-10-2013 12:33:39;25-10-2013 12:33:48;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:33:56;25-10-2013 12:33:51;25-10-2013 12:33:56;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:34:03;25-10-2013 12:34:00;25-10-2013 12:34:03;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:34:11;25-10-2013 12:34:07;25-10-2013 12:34:11;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:34:19;25-10-2013 12:34:15;25-10-2013 12:34:19;Tracetool;;
Køge;259;259byrum;04.00.00;EMLIND;INFO;HOLD;NEJ;25-10-2013 12:34:38;25-10-2013 12:34:26;25-10-2013 12:34:38;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:34:54;25-10-2013 12:34:37;25-10-2013 12:34:54;Tracetool;;
Køge;259;259skranke;32.06.16;PRSNLG;VEJL;STRAKS;NEJ;25-10-2013 12:34:56;25-10-2013 12:31:42;25-10-2013 12:34:56;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:35:03;25-10-2013 12:34:57;25-10-2013 12:35:03;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:35:12;25-10-2013 12:35:07;25-10-2013 12:35:12;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:35:20;25-10-2013 12:35:15;25-10-2013 12:35:20;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:35:28;25-10-2013 12:35:24;25-10-2013 12:35:28;Tracetool;;
Køge;259;259sek;15.20;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:35:38;25-10-2013 12:35:32;25-10-2013 12:35:38;Tracetool;;
Køge;259;259sek;15.20;PPRUD;STATUS;STRAKS;JA;25-10-2013 12:36:18;25-10-2013 12:36:11;25-10-2013 12:36:18;Tracetool;;
Køge;259;259sek;15.20;SYSECOIND;STATUS;STRAKS;NEJ;25-10-2013 12:36:41;25-10-2013 12:36:29;25-10-2013 12:36:41;Tracetool;;
Køge;259;259sek;15.20;SYSECOUD;STATUS;STRAKS;NEJ;25-10-2013 12:37:56;25-10-2013 12:37:49;25-10-2013 12:37:56;Tracetool;;
Køge;259;259borgerservice;32.45.04;TLFIND;STATUS;STRAKS;NEJ;25-10-2013 12:39:23;25-10-2013 12:38:35;25-10-2013 12:39:23;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;25-10-2013 12:39:26;25-10-2013 12:38:58;25-10-2013 12:39:26;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;VEJL;STRAKS;NEJ;25-10-2013 12:39:29;25-10-2013 12:39:03;25-10-2013 12:39:29;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;25-10-2013 12:39:30;25-10-2013 12:39:03;25-10-2013 12:39:30;Tracetool;;
Køge;259;259borgerservice;32.45.04;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:39:33;25-10-2013 12:39:24;25-10-2013 12:39:33;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;25-10-2013 12:39:40;25-10-2013 12:39:27;25-10-2013 12:39:40;Tracetool;;
Køge;259;259besk;15.20;EMLUD;INFO;STRAKS;NEJ;25-10-2013 12:39:40;25-10-2013 12:39:33;25-10-2013 12:39:40;Tracetool;;
Køge;259;259borgerservice;23.09.04;TLFIND;VEJL;STRAKS;NEJ;25-10-2013 12:39:47;25-10-2013 12:39:35;25-10-2013 12:39:47;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;OPRET;HOLD;NEJ;25-10-2013 12:39:49;25-10-2013 12:39:35;25-10-2013 12:39:49;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;STRAKS;JA;25-10-2013 12:39:52;25-10-2013 12:39:41;25-10-2013 12:39:52;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;STRAKS;JA;25-10-2013 12:39:58;25-10-2013 12:39:53;25-10-2013 12:39:58;Tracetool;;
Køge;259;259sdp;15.17;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:40:00;25-10-2013 12:39:53;25-10-2013 12:40:00;Tracetool;;
Køge;259;259skranke;23.05.12;PRSNLG;STATUS;STRAKS;NEJ;25-10-2013 12:40:05;25-10-2013 12:34:59;25-10-2013 12:40:05;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;OPRET;HOLD;NEJ;25-10-2013 12:40:06;25-10-2013 12:39:55;25-10-2013 12:40:06;Tracetool;;
Køge;259;259bygogplan;02.34.02;TLFIND;INFO;HOLD;NEJ;25-10-2013 12:40:09;25-10-2013 12:40:01;25-10-2013 12:40:09;Tracetool;;
Køge;259;259borgerservice;32.45.04;TLFIND;INFO;STRAKS;NEJ;25-10-2013 12:40:09;25-10-2013 12:39:48;25-10-2013 12:40:09;Tracetool;;
